source_id,source_name,source_type,iso3_country,sector,subsector,start_time,end_time,lat,lon,geometry_ref,gas,emissions_quantity,temporal_granularity,activity,activity_units,emissions_factor,emissions_factor_units,capacity,capacity_units,other1,other1_def,other2,other2_def,other3,other3_def,other4,other4_def,other5,other5_def,other6,other6_def,other7,other7_def,other8,other8_def,other9,other9_def,other10,other10_def,created_date,modified_date
106697,Adana Urban Area in Yüreğir District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,37.005099520436026,35.33129336567445,trace_35.33129336567445_37.005099520436026,co2e_100yr,667129.5226219472,annual,2634956956.826557,vehicle km traveled (VKT),6.7924162899398245e-09,,2348.0676221802205,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
106697,Adana Urban Area in Yüreğir District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,37.005099520436026,35.33129336567445,trace_35.33129336567445_37.005099520436026,co2e_20yr,668352.741104432,annual,2634956956.826557,vehicle km traveled (VKT),6.7924162899398245e-09,,2348.0676221802205,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
106697,Adana Urban Area in Yüreğir District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,37.005099520436026,35.33129336567445,trace_35.33129336567445_37.005099520436026,n2o,17.897724556838973,annual,2634956956.826557,vehicle km traveled (VKT),6.7924162899398245e-09,T of N2O per VKT,2348.0676221802205,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
106697,Adana Urban Area in Yüreğir District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,37.005099520436026,35.33129336567445,trace_35.33129336567445_37.005099520436026,ch4,23.790122703739293,annual,2700702757.9874864,vehicle km traveled (VKT),8.80886377939172e-09,T of CH4 per VKT,2385.007116128279,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
106697,Adana Urban Area in Yüreğir District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,37.005099520436026,35.33129336567445,trace_35.33129336567445_37.005099520436026,co2,678058.3831776129,annual,2700702757.9874864,vehicle km traveled (VKT),0.000251067386506,T of CO2 per VKT,2385.007116128279,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
106697,Adana Urban Area in Yüreğir District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,37.005099520436026,35.33129336567445,trace_35.33129336567445_37.005099520436026,co2e_100yr,683775.3220264704,annual,2700702757.9874864,vehicle km traveled (VKT),6.792416289939819e-09,,2385.007116128279,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
106697,Adana Urban Area in Yüreğir District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,37.005099520436026,35.33129336567445,trace_35.33129336567445_37.005099520436026,co2e_20yr,685029.0614929578,annual,2700702757.9874864,vehicle km traveled (VKT),6.792416289939819e-09,,2385.007116128279,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
106697,Adana Urban Area in Yüreğir District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,37.005099520436026,35.33129336567445,trace_35.33129336567445_37.005099520436026,n2o,18.3442974076396,annual,2700702757.9874864,vehicle km traveled (VKT),6.792416289939819e-09,T of N2O per VKT,2385.007116128279,km,TUR,iso3_country,Adana,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108056,Adiyaman Urban Area in Merkez District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,37.761114418514175,38.26229449769104,trace_38.26229449769104_37.761114418514175,ch4,9.356817477102798,annual,1062204809.999792,vehicle km traveled (VKT),8.808863779391688e-09,T of CH4 per VKT,1085.0712100264143,km,TUR,iso3_country,Adiyaman,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108056,Adiyaman Urban Area in Merkez District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,37.761114418514175,38.26229449769104,trace_38.26229449769104_37.761114418514175,co2,266684.9855808085,annual,1062204809.999792,vehicle km traveled (VKT),0.000251067386506,T of CO2 per VKT,1085.0712100264143,km,TUR,iso3_country,Adiyaman,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108056,Adiyaman Urban Area in Merkez District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,37.761114418514175,38.26229449769104,trace_38.26229449769104_37.761114418514175,co2e_100yr,268933.4966121581,annual,1062204809.999792,vehicle km traveled (VKT),6.792416289939791e-09,,1085.0712100264143,km,TUR,iso3_country,Adiyaman,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108056,Adiyaman Urban Area in Merkez District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,37.761114418514175,38.26229449769104,trace_38.26229449769104_37.761114418514175,co2e_20yr,269426.6008932014,annual,1062204809.999792,vehicle km traveled (VKT),6.792416289939791e-09,,1085.0712100264143,km,TUR,iso3_country,Adiyaman,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108056,Adiyaman Urban Area in Merkez District,,TUR,transportation,road-transportation,2021-01-01 00:00:00,2021-12-31 00:00:00,37.761114418514175,38.26229449769104,trace_38.26229449769104_37.761114418514175,n2o,7.214937254694989,annual,1062204809.999792,vehicle km traveled (VKT),6.792416289939791e-09,T of N2O per VKT,1085.0712100264143,km,TUR,iso3_country,Adiyaman,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108056,Adiyaman Urban Area in Merkez District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,37.761114418514175,38.26229449769104,trace_38.26229449769104_37.761114418514175,ch4,9.331448726834406,annual,1059324898.2536567,vehicle km traveled (VKT),8.808863779391671e-09,T of CH4 per VKT,1105.3005442632043,km,TUR,iso3_country,Adiyaman,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
108056,Adiyaman Urban Area in Merkez District,,TUR,transportation,road-transportation,2022-01-01 00:00:00,2022-12-31 00:00:00,37.761114418514175,38.26229449769104,trace_38.26229449769104_37.761114418514175,co2,265961.9336653382,annual,1059324898.2536567,vehicle km traveled (VKT),0.000251067386506,T of CO2 per VKT,1105.3005442632043,km,TUR,iso3_country,Adiyaman,asset_name,0.0,,,,,,,,,,,,,,,,2023-08-17 00:00:00,2023-10-27 16:00:00
